10032	0	100.00	0.00
20040	2	100.00	1.78
30040	5	100.00	4.46
40036	9	100.00	8.03
50036	14	100.00	12.49
60036	19	100.00	16.95
70036	24	100.00	21.41
80036	29	100.00	25.87
90040	35	100.00	30.33
100036	40	100.00	35.68
110036	46	100.00	41.03
120036	51	100.00	45.49
130036	57	100.00	50.84
140036	63	100.00	56.20
150036	69	100.00	60.66
160036	74	100.00	66.01
170036	80	100.00	71.36
180036	86	100.00	76.71
190036	92	100.00	82.06
200036	98	97.94	87.42
210036	103	92.58	91.88
220036	109	88.12	97.23
230036	114	82.77	101.69
240036	120	78.31	106.15
250036	125	73.85	110.61
260036	129	69.39	115.07
270036	134	64.93	119.53
280036	138	60.47	123.10
290036	143	56.90	126.66
300036	147	53.34	130.23
310036	150	49.77	133.80
320036	154	46.20	137.37
330036	157	42.63	140.04
340036	161	39.96	142.72
350036	164	37.28	146.29
360036	166	33.71	148.07
370036	169	31.93	150.75
380036	172	29.25	153.42
390036	174	26.58	155.21
400036	176	24.79	156.99
410036	178	23.01	158.78
420036	180	21.22	160.56
430036	182	19.44	162.34
440036	184	17.66	164.13
450036	186	15.87	165.91
460036	187	42.26	166.80
470036	189	39.59	168.59
480036	191	34.24	170.37
490036	192	28.88	171.26
500036	194	26.21	173.05
510036	196	20.86	174.83
520036	197	15.50	175.72
530036	199	12.83	177.51
540036	200	7.48	178.40
550036	201	0.00	179.29
560036	203	0.00	180.18
570036	204	0.00	181.08
580036	204	0.00	181.97
590036	205	0.00	182.86
600036	206	-8.58	183.75
610036	206	-11.26	183.75
620036	207	-11.26	184.64
630036	207	-13.93	184.64
640036	207	-13.93	184.64
650036	207	-13.93	184.64
660036	207	-13.93	184.64
670036	207	-13.93	184.64
680036	207	-13.93	184.64
690036	207	-13.93	184.64
700036	207	-13.93	184.64
710036	206	-13.93	183.75
720036	206	-11.26	183.75
730036	206	-11.26	183.75
740036	206	-11.26	183.75
750036	206	-11.26	183.75
760036	206	-11.26	183.75
770036	206	-11.26	183.75
780036	206	-11.26	183.75
790036	206	-11.26	183.75
800036	206	-11.26	183.75
810036	206	-11.26	183.75
820036	206	-11.26	183.75
830036	206	-11.26	183.75
840036	206	-11.26	183.75
850036	206	-11.26	183.75
860036	206	-11.26	183.75
870036	206	-11.26	183.75
880036	206	-11.26	183.75
890036	206	-11.26	183.75
900036	206	-11.26	183.75
910036	206	-11.26	183.75
920036	206	-11.26	183.75
930036	205	-11.26	182.86
940036	205	-8.58	182.86
950036	205	-8.58	182.86
960036	205	-8.58	182.86
970036	205	-8.58	182.86
980036	205	-8.58	182.86
990036	205	-8.58	182.86
1000036	205	-8.58	182.86
1010036	205	-8.58	182.86
1020036	205	-8.58	182.86
1030036	205	-8.58	182.86
1040036	205	-8.58	182.86
1050036	205	-8.58	182.86
1060036	205	-8.58	182.86
1070036	205	-8.58	182.86
1080036	205	-8.58	182.86
1090036	205	-8.58	182.86
1100036	205	-8.58	182.86
1110036	205	-8.58	182.86
1120036	205	-8.58	182.86
1130036	205	-8.58	182.86
1140036	205	-8.58	182.86
1150036	205	-8.58	182.86
1160036	205	-8.58	182.86
1170036	205	-8.58	182.86
1180036	205	-8.58	182.86
1190036	205	-8.58	182.86
1200036	205	-8.58	182.86
1210036	205	-8.58	182.86
1220036	205	-8.58	182.86
1230036	205	-8.58	182.86
1240036	205	-8.58	182.86
1250036	205	-8.58	182.86
1260036	205	-8.58	182.86
1270036	205	-8.58	182.86
1280036	205	-8.58	182.86
1290036	205	-8.58	182.86
1300036	205	-8.58	182.86
1310036	205	-8.58	182.86
1320036	205	-8.58	182.86
1330036	204	-8.58	181.97
1340036	204	0.00	181.97
1350036	204	0.00	181.97
1360036	204	0.00	181.97
1370036	204	0.00	181.97
1380036	204	0.00	181.97
1390036	204	0.00	181.97
1400036	204	0.00	181.97
1410036	204	0.00	181.97
1420036	204	0.00	181.97
1430036	204	0.00	181.97
1440036	204	0.00	181.97
1450036	204	0.00	181.97
1460036	204	0.00	181.97
1470036	204	0.00	181.97
1480036	204	0.00	181.97
1490036	204	0.00	181.97
1500036	204	0.00	181.97
1510036	204	0.00	181.97
1520036	204	0.00	181.97
1530036	204	0.00	181.97
1540036	204	0.00	181.97
1550036	204	0.00	181.97
1560036	204	0.00	181.97
1570036	204	0.00	181.97
1580036	204	0.00	181.97
1590036	204	0.00	181.97
1600036	204	0.00	181.97
1610036	204	0.00	181.97
1620036	204	0.00	181.97
1630036	204	0.00	181.97
1640036	204	0.00	181.97
1650036	204	0.00	181.97
1660036	204	0.00	181.97
1670036	204	0.00	181.97
1680036	204	0.00	181.97
1690036	204	0.00	181.97
1700036	204	0.00	181.97
1710036	204	0.00	181.97
1720036	204	0.00	181.97
1730036	204	0.00	181.97
1740036	204	0.00	181.97
1750036	204	0.00	181.97
1760036	204	0.00	181.97
1770036	204	0.00	181.97
1780036	204	0.00	181.97
1790036	204	0.00	181.97
1800036	204	0.00	181.97
1810036	204	0.00	181.97
1820036	204	0.00	181.97
1830036	204	0.00	181.97
1840036	204	0.00	181.97
1850036	204	0.00	181.97
1860036	204	0.00	181.97
1870036	204	0.00	181.97
1880036	204	0.00	181.97
1890036	204	0.00	181.97
1900036	204	0.00	181.97
1910036	204	0.00	181.97
1920036	204	0.00	181.97
1930036	204	0.00	181.97
1940036	204	0.00	181.97
1950036	204	0.00	181.97
1960036	204	0.00	181.97
1970036	204	0.00	181.97
1980036	204	0.00	181.97
1990036	204	0.00	181.97
