0	0	0	0
10076	1	100.00	0.86
20072	4	100.00	3.44
30072	8	100.00	6.87
40072	13	100.00	10.31
50072	18	100.00	15.47
60072	24	100.00	20.62
70072	30	100.00	25.78
80072	37	100.00	31.79
90072	43	100.00	36.95
100072	50	100.00	42.96
110072	57	100.00	48.12
120072	63	100.00	54.13
130072	70	100.00	60.15
140072	77	100.00	66.16
150072	84	100.00	72.18
160072	91	100.00	78.19
170072	98	100.00	84.21
180072	105	95.79	90.22
190072	112	84.62	95.38
200072	118	84.62	101.39
210072	125	78.61	106.55
220072	131	73.45	112.56
230072	137	67.44	117.72
240072	143	62.28	122.88
250072	148	57.12	127.17
260072	154	52.83	132.33
270072	159	47.67	136.62
280072	164	43.38	140.06
290072	168	39.94	144.36
300072	172	35.64	147.79
310072	176	32.21	151.23
320072	180	28.77	154.67
330072	183	25.33	157.25
340072	186	22.75	159.82
350072	189	20.18	162.40
360072	192	15.02	164.98
370072	194	15.02	166.70
380072	196	39.90	168.42
390072	199	34.75	171.00
400072	201	27.01	172.71
410072	203	21.86	174.43
420072	205	16.70	176.15
430072	207	11.55	177.87
440072	209	6.39	179.59
450072	210	0.00	180.45
460072	212	0.00	182.17
470072	213	-6.50	183.03
480072	214	-9.08	183.88
490072	215	-11.65	184.74
500072	215	-14.23	184.74
510072	215	-14.23	184.74
520072	216	-14.23	185.60
530072	216	-16.81	185.60
540072	216	-16.81	185.60
550072	216	-16.81	185.60
560072	216	-16.81	185.60
570072	215	-16.81	184.74
580072	215	-14.23	184.74
590072	215	-14.23	184.74
600072	215	-14.23	184.74
610072	215	-14.23	184.74
620072	215	-14.23	184.74
630072	214	-14.23	183.88
640072	214	-11.65	183.88
650072	213	-11.65	183.03
660072	213	-9.08	183.03
670072	213	-9.08	183.03
680072	213	-9.08	183.03
690072	212	-9.08	182.17
700072	212	-6.50	182.17
710072	212	-6.50	182.17
720072	212	-6.50	182.17
730072	212	-6.50	182.17
740072	212	-6.50	182.17
750072	212	-6.50	182.17
760072	212	-6.50	182.17
770072	212	-6.50	182.17
780072	212	-6.50	182.17
790072	212	-6.50	182.17
800072	212	-6.50	182.17
810072	212	-6.50	182.17
820072	212	-6.50	182.17
830072	212	-6.50	182.17
840072	212	-6.50	182.17
850072	212	-6.50	182.17
860072	212	-6.50	182.17
870072	212	-6.50	182.17
880072	212	-6.50	182.17
890072	212	-6.50	182.17
900072	212	-6.50	182.17
910072	212	-6.50	182.17
920072	212	-6.50	182.17
930072	212	-6.50	182.17
940072	212	-6.50	182.17
950072	212	-6.50	182.17
960072	212	-6.50	182.17
970072	212	-6.50	182.17
980072	212	-6.50	182.17
990072	212	-6.50	182.17
1000072	212	-6.50	182.17
1010072	212	-6.50	182.17
1020072	212	-6.50	182.17
1030072	212	-6.50	182.17
1040072	212	-6.50	182.17
1050072	212	-6.50	182.17
1060072	212	-6.50	182.17
1070072	212	-6.50	182.17
1080072	212	-6.50	182.17
1090072	212	-6.50	182.17
1100072	212	-6.50	182.17
1110072	212	-6.50	182.17
1120072	212	-6.50	182.17
1130072	212	-6.50	182.17
1140072	212	-6.50	182.17
1150072	212	-6.50	182.17
1160072	212	-6.50	182.17
1170072	212	-6.50	182.17
1180072	212	-6.50	182.17
1190072	212	-6.50	182.17
1200072	212	-6.50	182.17
1210072	212	-6.50	182.17
1220072	212	-6.50	182.17
1230072	212	-6.50	182.17
1240072	212	-6.50	182.17
1250072	212	-6.50	182.17
1260072	212	-6.50	182.17
1270072	212	-6.50	182.17
1280072	212	-6.50	182.17
1290072	212	-6.50	182.17
1300072	212	-6.50	182.17
1310072	212	-6.50	182.17
1320072	212	-6.50	182.17
1330072	212	-6.50	182.17
1340072	212	-6.50	182.17
1350072	212	-6.50	182.17
1360072	212	-6.50	182.17
1370072	212	-6.50	182.17
1380072	212	-6.50	182.17
1390072	212	-6.50	182.17
1400072	212	-6.50	182.17
1410072	212	-6.50	182.17
1420072	212	-6.50	182.17
1430072	212	-6.50	182.17
1440072	212	-6.50	182.17
1450072	212	-6.50	182.17
1460072	212	-6.50	182.17
1470072	212	-6.50	182.17
1480072	212	-6.50	182.17
1490072	212	-6.50	182.17
1500072	212	-6.50	182.17
1510072	212	-6.50	182.17
1520072	212	-6.50	182.17
1530072	212	-6.50	182.17
1540072	212	-6.50	182.17
1550072	212	-6.50	182.17
1560072	212	-6.50	182.17
1570072	212	-6.50	182.17
1580072	212	-6.50	182.17
1590072	212	-6.50	182.17
1600072	212	-6.50	182.17
1610072	212	-6.50	182.17
1620072	212	-6.50	182.17
1630072	212	-6.50	182.17
1640072	212	-6.50	182.17
1650072	212	-6.50	182.17
1660072	212	-6.50	182.17
1670072	212	-6.50	182.17
1680072	212	-6.50	182.17
1690072	212	-6.50	182.17
1700072	212	-6.50	182.17
1710072	212	-6.50	182.17
1720072	212	-6.50	182.17
1730072	212	-6.50	182.17
1740072	212	-6.50	182.17
1750072	212	-6.50	182.17
1760072	212	-6.50	182.17
1770072	212	-6.50	182.17
1780072	212	-6.50	182.17
1790072	212	-6.50	182.17
1800072	212	-6.50	182.17
1810072	212	-6.50	182.17
1820072	212	-6.50	182.17
1830072	212	-6.50	182.17
1840072	212	-6.50	182.17
1850072	212	-6.50	182.17
1860072	212	-6.50	182.17
1870072	212	-6.50	182.17
1880072	212	-6.50	182.17
1890072	212	-6.50	182.17
1900072	212	-6.50	182.17
1910072	212	-6.50	182.17
1920072	212	-6.50	182.17
1930072	212	-6.50	182.17
1940072	212	-6.50	182.17
1950072	212	-6.50	182.17
1960072	212	-6.50	182.17
1970072	212	-6.50	182.17
1980072	212	-6.50	182.17
1990072	212	-6.50	182.17































