17	-1	-0.06
26	-2	-0.11
33	-3	-0.14
40	-4	-0.14
47	-5	-0.14
52	-6	-0.20
57	-7	-0.20
62	-8	-0.20
67	-9	-0.20
72	-10	-0.20
77	-11	-0.20
81	-12	-0.25
87	-13	-0.17
91	-14	-0.25
95	-15	-0.25
99	-16	-0.25
103	-17	-0.25
107	-18	-0.25
111	-19	-0.25
115	-20	-0.25
119	-21	-0.25
123	-22	-0.25
128	-23	-0.20
131	-24	-0.33
135	-25	-0.25
139	-26	-0.25
143	-27	-0.25
146	-28	-0.33
150	-29	-0.25
153	-30	-0.33
157	-31	-0.25
161	-32	-0.25
164	-33	-0.33
168	-34	-0.25
172	-35	-0.25
176	-36	-0.25
179	-37	-0.33
183	-38	-0.25
186	-39	-0.33
190	-40	-0.25
193	-41	-0.33
197	-42	-0.25
200	-43	-0.33
203	-44	-0.33
207	-45	-0.25
210	-46	-0.33
215	-47	-0.20
218	-48	-0.33
222	-49	-0.25
225	-50	-0.33
228	-51	-0.33
232	-52	-0.25
235	-53	-0.33
238	-54	-0.33
242	-55	-0.25
245	-56	-0.33
248	-57	-0.33
251	-58	-0.33
256	-59	-0.20
259	-60	-0.33
263	-61	-0.25
266	-62	-0.33
269	-63	-0.33
272	-64	-0.33
276	-65	-0.25
279	-66	-0.33
282	-67	-0.33
285	-68	-0.33
289	-69	-0.25
292	-70	-0.33
295	-71	-0.33
300	-72	-0.20
303	-73	-0.33
306	-74	-0.33
309	-75	-0.33
313	-76	-0.25
316	-77	-0.33
319	-78	-0.33
322	-79	-0.33
325	-80	-0.33
329	-81	-0.25
332	-82	-0.33
335	-83	-0.33
339	-84	-0.25
343	-85	-0.25
346	-86	-0.33
349	-87	-0.33
352	-88	-0.33
356	-89	-0.25
359	-90	-0.33
362	-91	-0.33
365	-92	-0.33
368	-93	-0.33
372	-94	-0.25
375	-95	-0.33
378	-96	-0.33
381	-97	-0.33
386	-98	-0.20
389	-99	-0.33
392	-100	-0.33
395	-101	-0.33
398	-102	-0.33
402	-103	-0.25
405	-104	-0.33
408	-105	-0.33
411	-106	-0.33
414	-107	-0.33
418	-108	-0.25
421	-109	-0.33
424	-110	-0.33
428	-111	-0.25
431	-112	-0.33
435	-113	-0.25
438	-114	-0.33
441	-115	-0.33
444	-116	-0.33
447	-117	-0.33
451	-118	-0.25
454	-119	-0.33
457	-120	-0.33
460	-121	-0.33
463	-122	-0.33
467	-123	-0.25
471	-124	-0.25
474	-125	-0.33
477	-126	-0.33
480	-127	-0.33
483	-128	-0.33
487	-129	-0.25
490	-130	-0.33
493	-131	-0.33
496	-132	-0.33
499	-133	-0.33
503	-134	-0.25
506	-135	-0.33
509	-136	-0.33
513	-137	-0.25
516	-138	-0.33
519	-139	-0.33
523	-140	-0.25
526	-141	-0.33
529	-142	-0.33
532	-143	-0.33
535	-144	-0.33
538	-145	-0.33
542	-146	-0.25
545	-147	-0.33
548	-148	-0.33
551	-149	-0.33
555	-150	-0.25
558	-151	-0.33
562	-152	-0.25
565	-153	-0.33
568	-154	-0.33
571	-155	-0.33
574	-156	-0.33
578	-157	-0.25
581	-158	-0.33
584	-159	-0.33
587	-160	-0.33
590	-161	-0.33
593	-162	-0.33
596	-163	-0.33
601	-164	-0.20
604	-165	-0.33
607	-166	-0.33
610	-167	-0.33
613	-168	-0.33
617	-169	-0.25
620	-170	-0.33
623	-171	-0.33
626	-172	-0.33
629	-173	-0.33
632	-174	-0.33
635	-175	-0.33
640	-176	-0.20
643	-177	-0.33
646	-178	-0.33
649	-179	-0.33
652	-180	-0.33
656	-181	-0.25
659	-182	-0.33
662	-183	-0.33
665	-184	-0.33
668	-185	-0.33
671	-186	-0.33
674	-187	-0.33
