15	-1	-0.07
25	-2	-0.10
32	-3	-0.14
39	-4	-0.14
46	-5	-0.14
51	-6	-0.20
56	-7	-0.20
61	-8	-0.20
66	-9	-0.20
71	-10	-0.20
75	-11	-0.25
80	-12	-0.20
84	-13	-0.25
89	-14	-0.20
94	-15	-0.20
98	-16	-0.25
102	-17	-0.25
106	-18	-0.25
110	-19	-0.25
113	-20	-0.33
117	-21	-0.25
121	-22	-0.25
125	-23	-0.25
129	-24	-0.25
133	-25	-0.25
137	-26	-0.25
140	-27	-0.33
144	-28	-0.25
148	-29	-0.25
151	-30	-0.33
155	-31	-0.25
158	-32	-0.33
162	-33	-0.25
165	-34	-0.33
169	-35	-0.25
173	-36	-0.25
177	-37	-0.25
180	-38	-0.33
184	-39	-0.25
187	-40	-0.33
191	-41	-0.25
194	-42	-0.33
197	-43	-0.33
201	-44	-0.25
204	-45	-0.33
207	-46	-0.33
211	-47	-0.25
215	-48	-0.25
218	-49	-0.33
222	-50	-0.25
225	-51	-0.33
228	-52	-0.33
232	-53	-0.25
235	-54	-0.33
238	-55	-0.33
241	-56	-0.33
245	-57	-0.25
248	-58	-0.33
251	-59	-0.33
256	-60	-0.20
259	-61	-0.33
262	-62	-0.33
265	-63	-0.33
269	-64	-0.25
272	-65	-0.33
275	-66	-0.33
278	-67	-0.33
282	-68	-0.25
285	-69	-0.33
288	-70	-0.33
291	-71	-0.33
294	-72	-0.33
299	-73	-0.20
302	-74	-0.33
305	-75	-0.33
308	-76	-0.33
312	-77	-0.25
315	-78	-0.33
318	-79	-0.33
321	-80	-0.33
324	-81	-0.33
328	-82	-0.25
331	-83	-0.33
334	-84	-0.33
337	-85	-0.33
340	-86	-0.33
345	-87	-0.20
348	-88	-0.33
351	-89	-0.33
354	-90	-0.33
357	-91	-0.33
361	-92	-0.25
364	-93	-0.33
367	-94	-0.33
370	-95	-0.33
373	-96	-0.33
376	-97	-0.33
380	-98	-0.25
384	-99	-0.25
387	-100	-0.33
390	-101	-0.33
393	-102	-0.33
397	-103	-0.25
400	-104	-0.33
403	-105	-0.33
406	-106	-0.33
409	-107	-0.33
412	-108	-0.33
416	-109	-0.25
419	-110	-0.33
422	-111	-0.33
425	-112	-0.33
429	-113	-0.25
433	-114	-0.25
436	-115	-0.33
439	-116	-0.33
442	-117	-0.33
445	-118	-0.33
448	-119	-0.33
451	-120	-0.33
455	-121	-0.25
